run_dir,shard,run,graph_status,claim_accepted,verdict,scope,route,claim_scope,selected,missing_obligations,blocking_barriers,unknown_blocking_barriers,generic_wrapper_motif,generic_estimation_motif,nontrivial_structure_count,weak_analogy_count,expert_questions_count,limitations_count,b_failures,b_unknowns,failed_graph_rules,unknown_graph_rules,node_count,edge_count,support_node_count,support_edge_count,parent_algorithm_name,probe_type,input_model,access_model,output_contract,statement_excerpt,heuristic_value_label,graph_value_label,non_authoritative_triage_priority_score
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-ad481a44143d,fdv1_public_probe_v1_007,qml-ad481a44143d,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,7,,,,,66,67,34,40,Floyd's tortoise and hare algorithm,search_witness_probe,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,"Floyd's tortoise and hare algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterex",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-af2b29e110f2,fdv1_public_probe_v1_007,qml-af2b29e110f2,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,6,6,,,,,55,46,14,13,Gabow Tarjan,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Gabow Tarjan graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subrou",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-b0dcacb913c4,fdv1_public_probe_v1_007,qml-b0dcacb913c4,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,7,,,,,65,65,34,40,Knuth's DP algorithm,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Knuth's DP algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path ele",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-b133fcf2612f,fdv1_public_probe_v1_007,qml-b133fcf2612f,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,1,7,7,,,,,65,66,35,41,Durstenfeld's Algorithm 235,estimation_sampling_probe,explicit_combinatorial_problem,coherent_estimation_oracle,additive_estimate,"Durstenfeld's Algorithm 235 estimation-sampling probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe reformulates the row as estimating the mean, probability, count, or numerical quant",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_ESTIMATION_WRAPPER,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-b6835b9dbbc5,fdv1_public_probe_v1_007,qml-b6835b9dbbc5,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,8,,,,,66,65,34,40,Chandran and Hochbaum,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Chandran and Hochbaum search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path el",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-b99a98a5866d,fdv1_public_probe_v1_007,qml-b99a98a5866d,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,6,6,,,,,54,46,14,13,Madry's algorithm,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Madry's algorithm graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness s",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-b9fd8ab28efa,fdv1_public_probe_v1_007,qml-b9fd8ab28efa,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,7,,,,,67,68,34,40,Two-way String-Matching Algorithm,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Two-way String-Matching Algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexam",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-ba0678d2b60e,fdv1_public_probe_v1_007,qml-ba0678d2b60e,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,7,,,,,54,45,14,13,"Ahuja, Orlin, Tarjan",graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Ahuja, Orlin, Tarjan graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witnes",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-c352a9044ffe,fdv1_public_probe_v1_007,qml-c352a9044ffe,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,7,,,,,35,36,14,13,Blum,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Blum graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subroutine. Or",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-c39844b9b31a,fdv1_public_probe_v1_007,qml-c39844b9b31a,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,4,7,7,,,,,68,71,34,40,Blum,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Blum search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern oc",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-cab32f7e45d6,fdv1_public_probe_v1_007,qml-cab32f7e45d6,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,10,8,,,,,66,66,34,40,Gapped BLAST,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Gapped BLAST search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pa",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-d3547a1c2d53,fdv1_public_probe_v1_007,qml-d3547a1c2d53,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,2,2,7,7,,,,,54,45,14,13,Gosper's algorithm,period_structure_probe,explicit_combinatorial_problem,coherent_boolean_oracle,exact_value,"Gosper's algorithm period-structure probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe isolates an actual period, cycle length, recurrence, or modular structure-finding subroutine. O",BLOCKED_BY_ACCESS_OR_OUTPUT,REGISTRY_GAP_INTERESTING,43
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-dc58912a72b0,fdv1_public_probe_v1_007,qml-dc58912a72b0,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,7,,,,,67,68,34,40,Gabow Tarjan,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Gabow Tarjan search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pa",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-ddc15778144d,fdv1_public_probe_v1_007,qml-ddc15778144d,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,7,,,,,48,58,34,40,SMAWK algorithm,search_witness_probe,explicit_matrix_problem,coherent_boolean_oracle,one_witness,"SMAWK algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element,",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-e149c3b51139,fdv1_public_probe_v1_007,qml-e149c3b51139,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,4,7,8,,,,,68,71,34,40,Fast Hybrid Algorithm,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Fast Hybrid Algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path el",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-e60f32f76875,fdv1_public_probe_v1_007,qml-e60f32f76875,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,1,8,8,,,,,66,68,35,41,de Prisco,estimation_sampling_probe,explicit_numerical_problem,coherent_estimation_oracle,additive_estimate,"de Prisco estimation-sampling probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe reformulates the row as estimating the mean, probability, count, or numerical quantity of a bounded r",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_ESTIMATION_WRAPPER,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-e9a4b11d8763,fdv1_public_probe_v1_007,qml-e9a4b11d8763,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,8,8,,,,,55,47,14,13,"Mucha, Sankowski (general)",graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Mucha, Sankowski (general) graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or ",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-f48eb1bfad7c,fdv1_public_probe_v1_007,qml-f48eb1bfad7c,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,8,,,,,65,64,34,40,Madry's algorithm,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Madry's algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path elemen",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-f65645352801,fdv1_public_probe_v1_007,qml-f65645352801,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,8,,,,,65,65,34,40,BOM (Backward Oracle Matching),search_witness_probe,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,"BOM (Backward Oracle Matching) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-fc17896e566e,fdv1_public_probe_v1_007,qml-fc17896e566e,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,8,8,,,,,70,72,34,40,Yao,search_witness_probe,explicit_dynamic_programming_problem,coherent_boolean_oracle,one_witness,"Yao search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern occ",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_007/qml-ff748a60a392,fdv1_public_probe_v1_007,qml-ff748a60a392,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,4,8,7,,,,,68,71,34,40,Boyer-Moore-Horspool (BMH),search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Boyer-Moore-Horspool (BMH) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, pa",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-054f10985d56,fdv1_public_probe_v1_008,qml-054f10985d56,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,7,,,,,55,46,14,13,Tarjan's off-line lowest common ancestors algorithm,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Tarjan's off-line lowest common ancestors algorithm graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges de",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-0f59c636f6b8,fdv1_public_probe_v1_008,qml-0f59c636f6b8,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,2,8,8,,,,,49,61,35,41,HyperLogLog++,estimation_sampling_probe,explicit_numerical_problem,coherent_estimation_oracle,additive_estimate,"HyperLogLog++ estimation-sampling probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe reformulates the row as estimating the mean, probability, count, or numerical quantity of a bound",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_ESTIMATION_WRAPPER,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-219e5cf2ea10,fdv1_public_probe_v1_008,qml-219e5cf2ea10,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,1,8,10,,,,,48,58,35,41,Newton–Raphson algorithm,estimation_sampling_probe,explicit_numerical_problem,coherent_estimation_oracle,additive_estimate,"Newton–Raphson algorithm estimation-sampling probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe reformulates the row as estimating the mean, probability, count, or numerical quantity",GENERIC_ESTIMATION_WRAPPER,GENERIC_ESTIMATION_WRAPPER,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-262d38f7ecb0,fdv1_public_probe_v1_008,qml-262d38f7ecb0,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,7,,,,,56,47,14,13,"Stephen Alstrup, Cyril Gavoille, Haim Kaplan & Theis Rauhe",graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Stephen Alstrup, Cyril Gavoille, Haim Kaplan & Theis Rauhe graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or e",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-271f243f20aa,fdv1_public_probe_v1_008,qml-271f243f20aa,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,8,8,,,,,65,66,34,40,Expectation conditional maximization (ECM),search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Expectation conditional maximization (ECM) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, co",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-29c5e2219511,fdv1_public_probe_v1_008,qml-29c5e2219511,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,1,6,6,,,,,48,58,35,41,HyperLogLog algorithm,estimation_sampling_probe,explicit_numerical_problem,coherent_estimation_oracle,additive_estimate,"HyperLogLog algorithm estimation-sampling probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe reformulates the row as estimating the mean, probability, count, or numerical quantity of",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_ESTIMATION_WRAPPER,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-2bed834dd248,fdv1_public_probe_v1_008,qml-2bed834dd248,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,8,8,,,,,35,36,14,13,Fleury's algorithm + Thorup,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Fleury's algorithm + Thorup graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_008/qml-30ee1fdd2fe5,fdv1_public_probe_v1_008,qml-30ee1fdd2fe5,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,9,10,,,,,70,71,34,40,Knuth–Bendix algorithm,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Knuth–Bendix algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path e",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
