algorithm_id,algorithm_name,public_context_path,metadata_context_path,evidence_path,domain,input_model,access_model,output_contract,time_complexity,space_complexity,confidence_score,source_count,source_quality,card_digest
AW-001281,Kunapuli,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001281.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001281.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001281.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(c),unknown,100,2,HIGH,a812c7a424e5cc85
AW-001283,"Parallel D&C Bubble Sort - Ganapathi, Chowdhury (1)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001283.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001283.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001283.context.evidence.yaml,sorting,explicit_sequence_problem,random_access_array,full_sequence_output,O(n^2/p +n),unknown,100,2,HIGH,39feb4a941e41b1f
AW-001284,"Parallel D&C Selection Sort - Ganapathi, Chowdhury (2)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001284.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001284.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001284.context.evidence.yaml,sorting,explicit_sequence_problem,random_access_array,full_sequence_output,O(n^2/p +n),unknown,100,2,HIGH,646bdd8cd0be1d52
AW-001285,"Parallel D&C Insertion Sort - Ganapathi, Chowdhury (3)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001285.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001285.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001285.context.evidence.yaml,sorting,explicit_sequence_problem,random_access_array,full_sequence_output,O(n^2/p +n),unknown,100,2,HIGH,31c79d9626506cdd
AW-001286,Kasani (1),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001286.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001286.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001286.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(1),unknown,100,2,HIGH,143d3b9f5f310305
AW-001287,Kasani (2),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001287.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001287.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001287.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log{\log{n}}),unknown,100,2,HIGH,f489a7190b59ae84
AW-001288,"Goodrich, Jacob",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001288.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001288.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001288.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log n) w/ high probability,unknown,100,3,HIGH,8796f76dbee9dfb0
AW-001289,"Multi-Deque Partition DualDeque Merge Sorting algorithm (MPDMSort) - Ketchaya, Rattanatranurak",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001289.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001289.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001289.context.evidence.yaml,sorting,explicit_sequence_problem,random_access_array,full_sequence_output,unknown,unknown,90,2,HIGH,54f0933c6096fb24
AW-001291,Vishkin,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001291.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001291.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001291.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log n \log \log n),O(n),100,2,HIGH,324547dec6f5848d
AW-001292,"Cole, Vishkin",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001292.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001292.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001292.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log n \log* n),O(n),100,3,HIGH,460856e7759626fe
AW-001293,"Valiant, Skyum, Berkowitz, Rackoff [implicit]",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001293.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001293.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001293.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log^2 n),O(n),100,3,HIGH,7029e3eda7aa99df
AW-001294,Rytter,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001294.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001294.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001294.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log^2 n),O(n),100,2,HIGH,cf0ef138c4b9fc02
AW-001295,"Huang, Liu, Viswanathan",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001295.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001295.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001295.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log^2 n),O(n),100,2,HIGH,0170f7df3965208e
AW-001296,"Galil, Park",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001296.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001296.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001296.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,unknown,O(n),100,1,HIGH,363219e6f45c1975
AW-001297,"Bradford, Rawlins, Shannon",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001297.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001297.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001297.context.evidence.yaml,matrix_linear_algebra,explicit_matrix_problem,dense_matrix_access,full_classical_output,O(\log^4 n),O(n),100,2,HIGH,22c715f997e4fe2c
AW-001298,Prakesh Ramanan,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001298.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001298.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001298.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log^4 n),O(n),100,3,HIGH,4ee0dba1bfba5b7e
AW-001299,"Bradford, Rawlins, Shannon (1)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001299.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001299.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001299.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log^3 n),O(n),100,1,HIGH,23995165aecdcd85
AW-001300,"Bradford, Rawlins, Shannon (2)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001300.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001300.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001300.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log^2 n \log \log n),O(n),100,1,HIGH,bdea89d2ed581e59
AW-001301,"Bradford, Rawlins, Shannon (3)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001301.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001301.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001301.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log^2 n),O(n),100,1,HIGH,ce7d8abf3075ff42
AW-001302,Czumaj,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001302.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001302.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001302.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log^3 n),O(n^2),100,1,HIGH,d6b721c32c4a83f6
AW-001303,Aggarwal & Park,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001303.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001303.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001303.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\log m \log n),unknown,100,2,HIGH,7e1ead30bad35345
AW-001304,"Alves, Cáceres, Song",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001304.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001304.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001304.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(mn/p + \log p),unknown,100,1,HIGH,5ff9dff473f51802
AW-001305,"Alves, Cáceres, Song",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001305.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001305.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001305.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(mn/p + \log p),unknown,100,1,HIGH,5ff9dff473f51802
AW-001306,"Apostolico, Atallah, Larmore, McFaddin (1)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001306.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001306.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001306.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\log m \log n),unknown,100,2,HIGH,e7420baec8094b70
AW-001307,"Apostolico, Atallah, Larmore, McFaddin (2)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001307.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001307.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001307.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\log n (\log \log m)^2),unknown,100,2,HIGH,78620bccebf21923
AW-001308,"Babu, Saxena (1)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001308.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001308.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001308.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\log m),unknown,100,2,HIGH,0943dbfc4f1616c8
AW-001309,"Babu, Saxena (2)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001309.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001309.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001309.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\log^2 n),unknown,100,2,HIGH,91723239b0706c7d
AW-001310,"Chen, Wan, Liu",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001310.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001310.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001310.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,"O(|LCS(X,Y)|)",unknown,100,2,HIGH,e4447ce39e05ceaf
AW-001311,"Eswaran, RajaGopalan",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001311.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001311.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001311.context.evidence.yaml,dynamic_programming,explicit_dynamic_programming_problem,offline_batch_queries,full_solution,"O(|LCS(X,Y)|)",unknown,100,1,HIGH,286e07a6bab11e7d
AW-001315,"Hsu, Du",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001315.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001315.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001315.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(m \log(n/m) + m),unknown,100,2,HIGH,86f53cc1e3c57140
AW-001317,"Krusche, Tiskin (dynamic programming)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001317.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001317.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001317.context.evidence.yaml,graph,explicit_graph_problem,adjacency_list_query,full_solution,O(n^2/p · ( f + g/b + l/b^2)),unknown,100,2,HIGH,c721603f871ae8de
AW-001318,"Krusche, Tiskin (dynamic programming)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001318.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001318.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001318.context.evidence.yaml,graph,explicit_graph_problem,adjacency_list_query,full_solution,O(n^2/p · ( f + g/b + l/b^2)),unknown,100,2,HIGH,c721603f871ae8de
AW-001319,"Krusche, Tiskin",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001319.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001319.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001319.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(n^2/p),unknown,100,2,HIGH,5d6217b34631e4b7
AW-001320,"Lin, Lu, Fang",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001320.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001320.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001320.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,"max(log^2 m log log m, log n)",unknown,100,1,HIGH,2a59630a485e4b04
AW-001321,"Liu, Chen",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001321.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001321.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001321.context.evidence.yaml,dynamic_programming,explicit_dynamic_programming_problem,offline_batch_queries,full_solution,"O(|LCS(X,Y)|)",unknown,100,3,HIGH,0c404093e50bc1d7
AW-001322,"Liu, Chen, Chen, Qin",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001322.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001322.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001322.context.evidence.yaml,dynamic_programming,explicit_dynamic_programming_problem,offline_batch_queries,full_solution,"O(|LCS(X,Y)|)",unknown,100,1,HIGH,051603174b02f3c9
AW-001323,Lu,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001323.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001323.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001323.context.evidence.yaml,dynamic_programming,explicit_dynamic_programming_problem,offline_batch_queries,full_solution,O(\log{\rho} \log^2{n}) + O(\log m + \log n),unknown,100,3,HIGH,7252c818bc0196d4
AW-001324,Lu & Lin (1),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001324.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001324.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001324.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log^2 m + \log n),unknown,100,2,HIGH,5c93f7becaa00ddd
AW-001325,Lu & Lin (2),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001325.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001325.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001325.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\log^2 m \log \log m) if log^2 m log log m > log n else O(\log n),unknown,100,2,HIGH,ec72bc9150261e31
AW-001326,Mathies,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001326.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001326.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001326.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\log m \log n),unknown,100,2,HIGH,dfe719a602f9f2cd
AW-001327,"Tchendji, Tepiele, Onabid, Myoupo",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001327.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001327.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001327.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O((mnr + (m+n)|\sigma|)/p + p),unknown,100,2,HIGH,7a5861203e5d8a36
AW-001328,"Wang, Korkin, Shang",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001328.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001328.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001328.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(1/p(1+p/(|\Sigma| \log^{d-2}{n}))(n |\Sigma| d + |D| |\Sigma| d (\log^{d-2}{n} + \log^{d-2}{|\Sigma|}) + 4d|D|),unknown,100,2,HIGH,c3def967a613d349
AW-001329,"Shiloach, Vishkin",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001329.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001329.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001329.context.evidence.yaml,graph,explicit_graph_problem,adjacency_list_query,full_solution,O(V^3*\log(V)/p),can be derived,100,1,HIGH,0bec6968cedc5c91
AW-001330,"Gallo, Grigoriadis, Tarjan",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001330.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001330.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001330.context.evidence.yaml,graph,explicit_graph_problem,adjacency_list_query,full_solution,O(V^2 \log(V)),can be derived,100,3,HIGH,20c908784ebfd71d
AW-001331,Vollmer,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001331.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001331.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001331.context.evidence.yaml,graph,explicit_graph_problem,adjacency_list_query,full_solution,O(V^2 \log(V)),can be derived,100,3,HIGH,d1b8b2692e74f1ea
AW-001332,Goldberg,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001332.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001332.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001332.context.evidence.yaml,graph,explicit_graph_problem,adjacency_list_query,full_solution,O(V^2 \log(V)),can be derived,100,2,HIGH,47da3f387530833f
AW-001333,"Ahuja, Orlin",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001333.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001333.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001333.context.evidence.yaml,graph,explicit_graph_problem,adjacency_list_query,full_solution,O(V^2 \log(U) \log(E/V)),can be derived,100,3,HIGH,48486a4ca5b93978
AW-001334,Goldberg & Rao (Parallel) (1),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001334.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001334.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001334.context.evidence.yaml,graph,explicit_graph_problem,adjacency_list_query,full_solution,O(V^{5/3} \log(V) \log(U)),https://dl.acm.org/citation.cfm?id=290181,100,2,HIGH,3575335edac26027
AW-001335,Goldberg & Rao (Parallel) (2),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001335.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001335.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001335.context.evidence.yaml,graph,explicit_graph_problem,adjacency_list_query,full_solution,O(E^0.5 V \log(V) \log(U)),https://dl.acm.org/citation.cfm?id=290181,100,2,HIGH,f1f99c9482e481e3
