algorithm_id,algorithm_name,public_context_path,metadata_context_path,evidence_path,source_pass,merge_action,card_digest,access_model,confidence_score,domain,input_model,output_contract,saturation_status,second_pass_rule,source_count,source_quality,space_complexity,third_pass_rule,time_complexity
AW-000809,Clock-sampling mutual network synchronization,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000809.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000809.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000809.context.evidence.yaml,v1,include,148548ffb4a95850,explicit_numeric_parameters,100,randomized_sampling,explicit_numerical_problem,estimate,,,2,HIGH,O(1) (per node),,O(n)
AW-000810,MATSF,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000810.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000810.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000810.context.evidence.yaml,v1,include,818012a6c890122b,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,2,HIGH,O(n) (per node),,O(n)
AW-000811,Iterative naive,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000811.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000811.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000811.context.evidence.yaml,v1,include,8950eed37b797480,random_access_string,100,string,explicit_string_problem,full_solution,,,2,HIGH,O(n),,"O(f_{bin}(\sigma-1, n, d)) where f_{bin}(x, y, z) = \sum_{i=0}^z \binom{y}{i}x^i"
AW-000812,Brute Force,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000812.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000812.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000812.context.evidence.yaml,v1,include,dc8c1577b7bfdfee,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,unknown,,O(m 2^n)
AW-000813,Hadlock,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000813.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000813.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000813.context.evidence.yaml,v1,include,0d2b2008439e38f7,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,O(n^2),,O(n^4)
AW-000814,Bareiss algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000814.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000814.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000814.context.evidence.yaml,v1,include,7c1a27b988b311a6,dense_matrix_access,100,matrix_linear_algebra,explicit_matrix_problem,full_classical_output,,,1,HIGH,O(n^2(n\log(n)+nL)),,O(n^5 L^2 (\log(n)^2 + L^2))
AW-000815,Bareiss algorithm with fast multiplication,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000815.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000815.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000815.context.evidence.yaml,v1,include,8f0f4375970dbd93,dense_matrix_access,100,matrix_linear_algebra,explicit_matrix_problem,full_classical_output,,,1,HIGH,O(n^2(n\log(n)+nL)),,O(n^4 L (\log(n) + L) \log(\log(n) + L))
AW-000816,Amir et al.,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000816.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000816.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000816.context.evidence.yaml,v1,include,d1737411e808dda8,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,O(mn),,O(m(n \log m + E))
AW-000817,Navarro,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000817.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000817.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000817.context.evidence.yaml,v1,include,90427f85c9dbe896,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,O(V),,O(m(V + E))
AW-000818,HybridSpades,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000818.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000818.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000818.context.evidence.yaml,v1,include,2ae3b107f2430a03,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,O(m(V+E)),,O(m(V \log(mV) + E))
AW-000819,V-ALIGN,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000819.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000819.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000819.context.evidence.yaml,v1,include,7a0303b58be5712a,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,O(mV),,O(mVE)
AW-000820,Rautiainen and Marschall,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000820.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000820.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000820.context.evidence.yaml,v1,include,5cb4c39b53edbf81,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,O(V\sqrt{m}),,O(V + mE)
AW-000821,"Jain, Chang",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000821.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000821.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000821.context.evidence.yaml,v1,include,3922e96179360c38,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,O(V),,O(V + mE)
AW-000822,"Rautiainen, Marschall",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000822.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000822.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000822.context.evidence.yaml,v1,include,9b2c8a36904dcdf9,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,O(mV),,O(V + mE)
AW-000823,Trial Multiplication,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000823.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000823.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000823.context.evidence.yaml,third_pass,include,a92ee5e57be6199d,explicit_input_instance,100,combinatorics,explicit_combinatorial_problem,full_solution,RECOVERED_CONTEXT,,3,HIGH,O(1),third_pass_reuse_integer_factorization,O(2^n)
AW-000825,Function Field Sieve (FFS),corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000825.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000825.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000825.context.evidence.yaml,third_pass,include,ea1e6b81f35fdd9e,adjacency_list_query,100,graph,explicit_graph_problem,path_or_tree,RECOVERED_CONTEXT,,4,HIGH,O(n^{2/3}),third_pass_reuse_named_graph_problem,"O(\exp((1+o(1))(32n/9)^{1/3}(\log n)^{2/3})), under assumption about numbers in a sequence behaving randomly in a given range"
AW-000830,"Aho, Garey & Ullman",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000830.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000830.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000830.context.evidence.yaml,v1,include,cba7600bc792eecb,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,O(n^2),,O(n^{\omega})
AW-000831,"Gries, Martin",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000831.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000831.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000831.context.evidence.yaml,v1,include,c5e489147bc2ab9c,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,O(n^2),,O(n^3)
AW-000832,Outside-In algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000832.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000832.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000832.context.evidence.yaml,second_pass,include,69f5473b04ca7f40,explicit_geometric_objects,80,computational_geometry,explicit_geometry_problem,one_witness,,point_set_geometry,2,HIGH,O(n),,O(2^n n \logn)
AW-000833,Naive Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000833.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000833.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000833.context.evidence.yaml,second_pass,include,76a9c8c6ac38f719,explicit_input_instance,80,combinatorics,explicit_combinatorial_problem,yes_no_decision,,n_queens,2,HIGH,O(n),,O(n^n)
AW-000835,Naive + 1 queen per row restriction,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000835.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000835.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000835.context.evidence.yaml,second_pass,include,2f6a5c06956d678a,explicit_input_instance,80,combinatorics,explicit_combinatorial_problem,yes_no_decision,,n_queens,2,HIGH,O(n),,O(n!)
AW-000837,Dijkstra,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000837.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000837.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000837.context.evidence.yaml,v1,include,7c6abebe5c1cdfbb,adjacency_list_query,100,graph,explicit_graph_problem,path_or_tree,,,2,HIGH,O(n),,O(n!)
AW-000839,Method of determinants,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000839.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000839.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000839.context.evidence.yaml,second_pass,include,d6fb8cdbbbec6e22,explicit_input_instance,80,combinatorics,explicit_combinatorial_problem,yes_no_decision,,n_queens,2,HIGH,unknown,,O(n!)
AW-000841,Gunther Determinants solution,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000841.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000841.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000841.context.evidence.yaml,second_pass,include,72d0009ed11d86b1,explicit_input_instance,80,combinatorics,explicit_combinatorial_problem,yes_no_decision,,n_queens,2,HIGH,O(n!),,O(n!)
AW-000843,"Rivin, Zabih",corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000843.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000843.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000843.context.evidence.yaml,second_pass,include,51bece53af7209d8,explicit_input_instance,80,combinatorics,explicit_combinatorial_problem,yes_no_decision,,n_queens,2,HIGH,O(8^n n^2),,O(8^n \text{poly}(n))
AW-000844,Naive Solution,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000844.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000844.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000844.context.evidence.yaml,v1,include,a2e6f84730b0decb,random_access_string,100,string,explicit_string_problem,full_solution,,,1,HIGH,O(n),,2^{O(n)}
AW-000845,Naive solution,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000845.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000845.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000845.context.evidence.yaml,v1,include,941c01d2ff7b1615,random_access_string,100,string,explicit_string_problem,full_solution,,,1,HIGH,"O(max(n f_{bin}(\sigma-1, k, d), \sigma^k)) auxiliary where f_{bin}(x, y, z) = \sum_{i=0}^z \binom{y}{i}x^i",,"O(n f_{bin}(\sigma-1, k, d)) where f_{bin}(x, y, z) = \sum_{i=0}^z \binom{y}{i}x^i"
AW-000847,Recursion based,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000847.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000847.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000847.context.evidence.yaml,third_pass,include,9fbaf2c1efd92b16,adjacency_list_query,100,graph,explicit_graph_problem,path_or_tree,RECOVERED_CONTEXT,,5,HIGH,O(n \log n),third_pass_reuse_named_graph_problem,O(2^n)
AW-000848,Non-recursion based,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000848.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000848.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000848.context.evidence.yaml,third_pass,include,606899b50b98d229,adjacency_list_query,100,graph,explicit_graph_problem,path_or_tree,RECOVERED_CONTEXT,,4,HIGH,O(n),third_pass_reuse_named_graph_problem,O(2^n)
AW-000849,Gray-code based,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000849.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000849.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000849.context.evidence.yaml,second_pass,include,3ee2eb99c8b84125,explicit_input_instance,80,image_processing,explicit_image_processing_problem,full_solution,,rendering_shading,2,HIGH,O(n),,O(2^n)
AW-000850,Hanoi graph,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000850.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000850.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000850.context.evidence.yaml,v1,include,b70c377a6360b9b7,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,O(3^n),,O(3^n)
AW-000851,Naive solution,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000851.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000851.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000851.context.evidence.yaml,v1,include,d34725407f6ffb03,random_access_string,100,string,explicit_string_problem,full_solution,,,1,HIGH,"O(\max(n, \sigma^k))",,O(k(n-k)^2)
AW-000852,Rabin-Karp (hashing-based),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000852.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000852.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000852.context.evidence.yaml,v1,include,b45fb6c348c480aa,random_access_string,100,string,explicit_string_problem,full_solution,,,1,HIGH,"O(\max(n, \sigma^k))",,O(k(n-k))
AW-000853,MD5,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000853.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000853.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000853.context.evidence.yaml,v1,include,ad4dedc9c32f7cfb,random_access_string,100,string,explicit_string_problem,full_solution,,,1,HIGH,O(1),,O(n)
AW-000854,SHA-1,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000854.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000854.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000854.context.evidence.yaml,v1,include,ed78179bbafdf833,random_access_string,100,string,explicit_string_problem,full_solution,,,1,HIGH,O(1),,O(n)
AW-000855,RIPEMD-160,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000855.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000855.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000855.context.evidence.yaml,v1,include,73826f0d0d2134cc,random_access_string,100,string,explicit_string_problem,full_solution,,,1,HIGH,O(1),,O(n)
AW-000856,bcrypt,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000856.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000856.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000856.context.evidence.yaml,v1,include,ad5144a152fc8e26,random_access_string,100,string,explicit_string_problem,full_solution,,,1,HIGH,O(1) auxiliary,,O(n)
AW-000857,Whirlpool,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000857.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000857.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000857.context.evidence.yaml,v1,include,6047772af905e400,random_access_string,100,string,explicit_string_problem,full_solution,,,2,HIGH,O(1),,O(n)
AW-000858,SHA-2,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000858.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000858.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000858.context.evidence.yaml,v1,include,ccb1c7fba55356f1,random_access_string,100,string,explicit_string_problem,full_solution,,,1,HIGH,O(1),,O(n)
AW-000859,SHA-3,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000859.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000859.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000859.context.evidence.yaml,v1,include,769a88fb3988fcb8,random_access_string,100,string,explicit_string_problem,full_solution,,,1,HIGH,O(b+d) auxiliary,,O(n)
AW-000860,Shamir's scheme,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000860.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000860.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000860.context.evidence.yaml,third_pass,include,8aa28c339e6c4506,adjacency_list_query,100,graph,explicit_graph_problem,path_or_tree,RECOVERED_CONTEXT,,3,HIGH,"O(1) per person, O(t^2) to figure out secret",third_pass_reuse_named_graph_problem,O(t^2)
AW-000862,Bisection method,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000862.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000862.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000862.context.evidence.yaml,v1,include,894a0c4349d8736c,function_evaluation_oracle_classical,100,numerical_analysis,explicit_numerical_problem,estimate,,,1,HIGH,O(1),,O(n_{max})
AW-000865,Newton's method,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000865.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000865.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000865.context.evidence.yaml,v1,include,541d1872f1182b45,function_evaluation_oracle_classical,100,numerical_analysis,explicit_numerical_problem,estimate,,,1,HIGH,O(1),,O(n_{max})
AW-000866,Lucifer / DES,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000866.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000866.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000866.context.evidence.yaml,second_pass,include,1ed0384721aab8f5,random_access_string,80,string,explicit_string_problem,one_witness,,string_matching,2,HIGH,O(n),,O(n)
AW-000867,IDEA,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000867.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000867.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000867.context.evidence.yaml,second_pass,include,814ef7bd4120c8ed,random_access_string,80,string,explicit_string_problem,one_witness,,string_matching,2,HIGH,O(n),,O(n)
