fact_id,fact_type,value,source_id,reliability,confidence,conflict_status,notes
AW-000791-F4f5a0f5224,problem_definition,AlgorithmWiki row name: Jeh and Widom,AW-000791:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000791-F903d86aea5,problem_definition,domain: unknown,AW-000791:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000791-Fd42f5ac3f2,time_complexity,time complexity: O(mn),AW-000791:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000791-Ff4486719c6,space_complexity,space complexity: O(nh),AW-000791:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000791-F07f6c53870,computation_model,computational model: Word RAM,AW-000791:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000791-F4c9355501b,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-000791:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000791-Fd77ce71a8e,source_title,JEH,crossref_search:e93e49d56fc4d707,MEDIUM,70,consistent,previous_source_record
AW-000791-Fa0e6257273,problem_definition,Crossref title-search result: JEH,crossref_search:e93e49d56fc4d707,MEDIUM,70,consistent,previous_source_record
AW-000791-F4c8ed596b5,authoritative_source_link,https://doi.org/10.1163/2330-4804_eiro_com_3979,crossref_search:e93e49d56fc4d707,MEDIUM,70,consistent,previous_source_record
AW-000792-Fadeb455622,alias,Richardson and Domingos,AW-000792:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000792-F6b9400a736,time_complexity,O(mn),AW-000792:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000792-F77c0f5b19a,space_complexity,O(nl),AW-000792:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000792-F2c3ca91d9c,computation_model,Word RAM,AW-000792:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000792-Fe345f3ab60,input_semantics,"Parameter definitions: n: number of pages, m: number of hyperlinks, l: number of words in lexicon",AW-000792:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-000792-Fa2be25f96c,authoritative_source_link,https://homes.cs.washington.edu/~pedrod/papers/nips01b.pdf,AW-000792:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-000792-Fd117c19fcc,source_title,AlgorithmWiki metadata for Richardson and Domingos,AW-000792:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000792-F317748ed43,problem_definition,Source title indicates: AlgorithmWiki metadata for Richardson and Domingos,AW-000792:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-000792-F640030c15d,problem_definition,AlgorithmWiki row name: Richardson and Domingos,AW-000792:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000792-Fbfbc2f568c,problem_definition,domain: unknown,AW-000792:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000792-F49890cee44,time_complexity,time complexity: O(mn),AW-000792:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000792-F422c68a170,space_complexity,space complexity: O(nl),AW-000792:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000792-Fb34e14b3a8,computation_model,computational model: Word RAM,AW-000792:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000792-F823f843649,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-000792:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000792-F3164e2fe01,source_title,"A Metaphorical Analysis of P. Domingos"" The Master Algorithm",crossref_search:20efd2b6410de94b,MEDIUM,70,consistent,previous_source_record
AW-000792-F163ffe1b27,problem_definition,"Source title indicates: A Metaphorical Analysis of P. Domingos"" The Master Algorithm",crossref_search:20efd2b6410de94b,MEDIUM,70,weak,previous_source_record
AW-000792-F2679e39333,problem_definition,"Crossref title-search result: A Metaphorical Analysis of P. Domingos"" The Master Algorithm",crossref_search:20efd2b6410de94b,MEDIUM,70,consistent,previous_source_record
AW-000792-Fe3573c4423,authoritative_source_link,https://doi.org/10.31325/kjr.2022.12.45.99,crossref_search:20efd2b6410de94b,MEDIUM,70,consistent,previous_source_record
AW-000793-Fa321214c72,alias,Tomlin,AW-000793:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000793-F269da47e82,time_complexity,O(mn),AW-000793:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000793-F7a391bb0c5,space_complexity,O(n),AW-000793:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000793-F839184715c,computation_model,Word RAM,AW-000793:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000793-Fb9600108b8,input_semantics,"Parameter definitions: n: number of pages, m: number of operations per page",AW-000793:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-000793-F98c9f66c7b,authoritative_source_link,https://dl.acm.org/doi/10.1145/775152.775202,AW-000793:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-000793-F3a34d547eb,source_title,AlgorithmWiki metadata for Tomlin,AW-000793:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000793-Ff77f7b5527,problem_definition,Source title indicates: AlgorithmWiki metadata for Tomlin,AW-000793:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-000793-Fe628cf1225,problem_definition,AlgorithmWiki row name: Tomlin,AW-000793:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000793-F22166fe884,problem_definition,domain: unknown,AW-000793:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000793-F802e982917,time_complexity,time complexity: O(mn),AW-000793:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000793-F3227a37c2d,space_complexity,space complexity: O(n),AW-000793:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000793-F3a5895a610,computation_model,computational model: Word RAM,AW-000793:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000793-F30e787040e,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-000793:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000793-Fd86e195dfb,source_title,A new paradigm for ranking pages on the world wide web,crossref:2f008fa3fa34276b,HIGH,85,consistent,previous_source_record
AW-000793-F4c26b0888b,problem_definition,DOI title: A new paradigm for ranking pages on the world wide web,crossref:2f008fa3fa34276b,HIGH,85,consistent,previous_source_record
AW-000793-F7b2587b60e,problem_definition,published year: 2003,crossref:2f008fa3fa34276b,HIGH,85,consistent,previous_source_record
AW-000793-F670aa9dcce,problem_definition,container title: Proceedings of the twelfth international conference on World Wide Web - WWW '03,crossref:2f008fa3fa34276b,HIGH,85,consistent,previous_source_record
AW-000793-F3a98395c04,authoritative_source_link,https://doi.org/10.1145/775152.775202,crossref:2f008fa3fa34276b,HIGH,85,consistent,previous_source_record
AW-000793-F04f60a4538,problem_definition,Crossref title-search result: A new paradigm for ranking pages on the world wide web,crossref_search:bc534e7721d0eab2,MEDIUM,70,consistent,previous_source_record
AW-000793-Fba7bfba834,problem_definition,OpenAlex title: A new paradigm for ranking pages on the world wide web,openalex:187f418347d001de,HIGH,85,consistent,openalex
AW-000793-F8003d16b3e,problem_definition,publication year: 2003,openalex:187f418347d001de,HIGH,85,consistent,openalex
AW-000793-Fc64a2ac7de,problem_definition,abstract summary: This paper describes a new paradigm for modeling traffic levels on the world wide web (WWW) using a method of entropy maximization.,openalex:187f418347d001de,HIGH,85,consistent,openalex
AW-000793-F20eab04fa2,authoritative_source_link,https://openalex.org/W1964579932,openalex:187f418347d001de,HIGH,85,consistent,openalex
AW-000794-F4a0ccca13d,alias,Achlioptas,AW-000794:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000794-F521b603193,time_complexity,O(mn),AW-000794:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000794-F8e98277139,space_complexity,O((n+l)^2),AW-000794:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000794-F4df87cc1e5,computation_model,Word RAM,AW-000794:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000794-F4993b2a739,input_semantics,"Parameter definitions: n: number of pages, m: number of operations per page, l: number of words in lexicon",AW-000794:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-000794-F9c2a94801e,authoritative_source_link,https://homes.cs.washington.edu/~karlin/papers/web-search.pdf,AW-000794:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-000794-F328058c84b,source_title,AlgorithmWiki metadata for Achlioptas,AW-000794:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000794-Ff6e9a4ccc8,problem_definition,Source title indicates: AlgorithmWiki metadata for Achlioptas,AW-000794:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-000794-F587ee3aab2,problem_definition,AlgorithmWiki row name: Achlioptas,AW-000794:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000794-F1fca54ff22,problem_definition,domain: unknown,AW-000794:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000794-F103ad59dab,time_complexity,time complexity: O(mn),AW-000794:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000794-F33d0115068,space_complexity,space complexity: O((n+l)^2),AW-000794:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000794-F8af250f6e8,computation_model,computational model: Word RAM,AW-000794:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000794-F8a1c2f2eb1,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-000794:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000794-F92229eb230,source_title,A geometric Achlioptas process,crossref_search:ba3fa3d5cf762511,MEDIUM,70,consistent,previous_source_record
AW-000794-Fcf8b44e5ab,problem_definition,Crossref title-search result: A geometric Achlioptas process,crossref_search:ba3fa3d5cf762511,MEDIUM,70,consistent,previous_source_record
AW-000794-Fedae44f6d4,authoritative_source_link,https://doi.org/10.1214/14-aap1074,crossref_search:ba3fa3d5cf762511,MEDIUM,70,consistent,previous_source_record
AW-000796-Ffabe1a18bc,alias,Chubby (Mike Burrows),AW-000796:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000796-F0620286064,time_complexity,O(n),AW-000796:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000796-F3ce130cb43,space_complexity,O(f),AW-000796:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000796-Ff5f74d5c34,input_semantics,"Parameter definitions: n: number of clients, f: number of files",AW-000796:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-000796-Fbbc3a87ba9,authoritative_source_link,https://dl.acm.org/doi/10.5555/1298455.1298487,AW-000796:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-000796-F8711b43fba,source_title,AlgorithmWiki metadata for Chubby (Mike Burrows),AW-000796:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000796-Fb45b41906a,problem_definition,Source title indicates: AlgorithmWiki metadata for Chubby (Mike Burrows),AW-000796:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-000796-F3fba694181,problem_definition,AlgorithmWiki row name: Chubby (Mike Burrows),AW-000796:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000796-F5a67c1312a,problem_definition,domain: unknown,AW-000796:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000796-F8aa06e43b4,time_complexity,time complexity: O(n),AW-000796:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000796-F89b745df80,space_complexity,space complexity: O(f),AW-000796:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000796-F6c22c8ec73,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-000796:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000796-Ffd454f987e,authoritative_source_link,https://doi.org/10.5555/1298455.1298487,failed:43db333be4bb19f5,LOW,45,consistent,previous_source_record
AW-000796-Febb727facb,source_title,"Burrows, Michael [Mike] (1943–2022), engineer and cycle designer",crossref_search:76082d59fb7708c6,MEDIUM,70,consistent,previous_source_record
AW-000796-F36b723561c,problem_definition,"Crossref title-search result: Burrows, Michael [Mike] (1943–2022), engineer and cycle designer",crossref_search:76082d59fb7708c6,MEDIUM,70,consistent,previous_source_record
AW-000796-F17863a4b2c,authoritative_source_link,https://doi.org/10.1093/odnb/9780198614128.013.90000383058,crossref_search:76082d59fb7708c6,MEDIUM,70,consistent,previous_source_record
AW-000796-Fac2f949b36,source_title,The Chubby lock service for loosely-coupled distributed systems,openalex:a5aca0424008f137,HIGH,85,consistent,openalex
AW-000796-F7b7f6c25d9,problem_definition,OpenAlex title: The Chubby lock service for loosely-coupled distributed systems,openalex:a5aca0424008f137,HIGH,85,consistent,openalex
AW-000796-F265c4cf939,problem_definition,publication year: 2006,openalex:a5aca0424008f137,HIGH,85,consistent,openalex
AW-000796-Fed2ddeb09b,problem_definition,"abstract summary: We describe our experiences with the Chubby lock service, which is intended to provide coarse-grained locking as well as reliable (though low-volume) storage for a loosely-coupled distributed system.",openalex:a5aca0424008f137,HIGH,85,consistent,openalex
AW-000796-Fcd7f4a6aaf,authoritative_source_link,https://openalex.org/W1992479210,openalex:a5aca0424008f137,HIGH,85,consistent,openalex
AW-000797-F1c1fee2498,alias,Tushar Deepak Chandra and Sam Toueg,AW-000797:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000797-F933a9fdbb2,time_complexity,O(n),AW-000797:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000797-F0195752fc9,authoritative_source_link,https://www.cs.utexas.edu/~lorenzo/corsi/cs380d/papers/p225-chandra.pdf,AW-000797:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-000797-Fa1827ce12b,source_title,AlgorithmWiki metadata for Tushar Deepak Chandra and Sam Toueg,AW-000797:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000797-Fd6761712e6,problem_definition,Source title indicates: AlgorithmWiki metadata for Tushar Deepak Chandra and Sam Toueg,AW-000797:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-000797-Fbcffaa1a86,problem_definition,AlgorithmWiki row name: Tushar Deepak Chandra and Sam Toueg,AW-000797:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000797-F148aa26b52,problem_definition,domain: unknown,AW-000797:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000797-Ff7331afbfc,time_complexity,time complexity: O(n),AW-000797:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000797-F45dbf33bbb,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-000797:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000797-F92dbdbdce4,source_title,"Failure Detectors, 1996; Chandra, Toueg",crossref_search:6d70af710b3295ce,MEDIUM,70,consistent,previous_source_record
AW-000797-F71b15b3030,problem_definition,"Crossref title-search result: Failure Detectors, 1996; Chandra, Toueg",crossref_search:6d70af710b3295ce,MEDIUM,70,consistent,previous_source_record
AW-000797-Fe70908680b,authoritative_source_link,https://doi.org/10.1007/springerreference_57659,crossref_search:6d70af710b3295ce,MEDIUM,70,consistent,previous_source_record
AW-000799-F6f83f3cd71,alias,Branch and bound,AW-000799:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000799-F76b55dcf29,time_complexity,O(k^{O(n)} \text{poly}(n)),AW-000799:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000799-F44791ba083,space_complexity,O(k^{O(n)}),AW-000799:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000799-F4ffb034703,computation_model,Word/Real RAM,AW-000799:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000799-F6d1a28c1f4,input_semantics,"Parameter definitions: n: size of peptide, in daltons, m: number of elements in experimental spectrum, k: number of amino acids",AW-000799:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-000799-Fdb56f16198,source_title,AlgorithmWiki metadata for Branch and bound,AW-000799:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
