global_task_id,dataset,subset,kind,card_id,parent_algorithm_id,algorithm_name,input_path,metadata_path,evidence_path,manifest_path,target_registry_primitive,expected_claim_boundary,reasoning_effort,timeout,priority,shard_id,output_dir,status,notes
FDV1-01729,algorithm_wiki,public_context_v1,context,AW-001607,AW-001607,"Yang, Xu, Lin, Quinn (GNFS with parallel sieving and serial biorthogonal block lanczos)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001607.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001607.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001607.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1101; shard_size=100
FDV1-01730,algorithm_wiki,public_context_v1,context,AW-001608,AW-001608,"Bouillaguet, Zimmermann (GNFS with structured gaussian elimination as dimension/density reduction before iterative linear solver)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001608.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001608.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001608.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1102; shard_size=100
FDV1-01731,algorithm_wiki,public_context_v1,context,AW-001609,AW-001609,"Yang, Huang, Feng, Xu (GNFS with parallel sieving and parallel block wiedemann)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001609.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001609.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001609.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1103; shard_size=100
FDV1-01732,algorithm_wiki,public_context_v1,context,AW-001611,AW-001611,"Yang, Xu, Yeo, Hussain (GNFS with parallel sieving and montgomery block lanczos)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001611.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001611.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001611.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1104; shard_size=100
FDV1-01733,algorithm_wiki,public_context_v1,context,AW-001612,AW-001612,Rational sieve,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001612.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001612.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001612.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1105; shard_size=100
FDV1-01734,algorithm_wiki,public_context_v1,context,AW-001613,AW-001613,Sorenson,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001613.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001613.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001613.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1106; shard_size=100
FDV1-01735,algorithm_wiki,public_context_v1,context,AW-001614,AW-001614,"Liu, Cheung",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001614.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001614.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001614.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1107; shard_size=100
FDV1-01736,algorithm_wiki,public_context_v1,context,AW-001618,AW-001618,"Solomonik, Demmel (Classical 2.5D)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001618.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001618.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001618.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1108; shard_size=100
FDV1-01737,algorithm_wiki,public_context_v1,context,AW-001619,AW-001619,Kedem et al.,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001619.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001619.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001619.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1109; shard_size=100
FDV1-01738,algorithm_wiki,public_context_v1,context,AW-001620,AW-001620,Galil,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001620.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001620.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001620.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1110; shard_size=100
FDV1-01739,algorithm_wiki,public_context_v1,context,AW-001621,AW-001621,Berkman et al.,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001621.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001621.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001621.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1111; shard_size=100
FDV1-01740,algorithm_wiki,public_context_v1,context,AW-001622,AW-001622,Vishkin,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001622.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001622.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001622.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1112; shard_size=100
FDV1-01741,algorithm_wiki,public_context_v1,context,AW-001623,AW-001623,"Ferragina, Luccio",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001623.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001623.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001623.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1113; shard_size=100
FDV1-01742,algorithm_wiki,public_context_v1,context,AW-001625,AW-001625,"Czumaj, Galil, Gąsieniec, Park, Plandowski (1)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001625.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001625.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001625.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1114; shard_size=100
FDV1-01743,algorithm_wiki,public_context_v1,context,AW-001627,AW-001627,"Alzoabi, Alosaimi, Bedaiwi",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001627.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001627.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001627.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1115; shard_size=100
FDV1-01744,algorithm_wiki,public_context_v1,context,AW-001628,AW-001628,Apostolico et al. (1),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001628.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001628.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001628.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1116; shard_size=100
FDV1-01745,algorithm_wiki,public_context_v1,context,AW-001629,AW-001629,Apostolico et al. (2),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001629.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001629.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001629.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1117; shard_size=100
FDV1-01746,algorithm_wiki,public_context_v1,context,AW-001630,AW-001630,Mathies,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001630.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001630.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001630.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1118; shard_size=100
FDV1-01747,algorithm_wiki,public_context_v1,context,AW-001632,AW-001632,"CESARI, MAEDER (parallel Karatsuba's) (1)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001632.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001632.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001632.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1119; shard_size=100
FDV1-01748,algorithm_wiki,public_context_v1,context,AW-001633,AW-001633,"CESARI, MAEDER (parallel Karatsuba's) (2)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001633.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001633.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001633.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1120; shard_size=100
FDV1-01749,algorithm_wiki,public_context_v1,context,AW-001634,AW-001634,"Sinha, Srimani",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001634.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001634.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001634.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1121; shard_size=100
FDV1-01750,algorithm_wiki,public_context_v1,context,AW-001635,AW-001635,"Bunimov, Schimmler",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001635.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001635.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001635.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1122; shard_size=100
FDV1-01751,algorithm_wiki,public_context_v1,context,AW-001640,AW-001640,Karatsuba,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001640.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001640.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001640.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1123; shard_size=100
FDV1-01752,algorithm_wiki,public_context_v1,context,AW-001641,AW-001641,Toom–Cook,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001641.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001641.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001641.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1124; shard_size=100
FDV1-01753,algorithm_wiki,public_context_v1,context,AW-001642,AW-001642,Schönhage–Strassen,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001642.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001642.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001642.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1125; shard_size=100
FDV1-01754,algorithm_wiki,public_context_v1,context,AW-001643,AW-001643,Furer,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001643.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001643.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001643.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1126; shard_size=100
FDV1-01755,algorithm_wiki,public_context_v1,context,AW-001644,AW-001644,"Harvey, van der Hoeven, Lecerf (2014)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001644.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001644.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001644.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1127; shard_size=100
FDV1-01756,algorithm_wiki,public_context_v1,context,AW-001645,AW-001645,Harvey (2017),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001645.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001645.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001645.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1128; shard_size=100
FDV1-01757,algorithm_wiki,public_context_v1,context,AW-001646,AW-001646,"Harvey, van der Hoeven (2017)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001646.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001646.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001646.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1129; shard_size=100
FDV1-01758,algorithm_wiki,public_context_v1,context,AW-001647,AW-001647,"Harvey, van der Hoeven (2018)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001647.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001647.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001647.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1130; shard_size=100
FDV1-01759,algorithm_wiki,public_context_v1,context,AW-001648,AW-001648,"Harvey, van der Hoeven (2019)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001648.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001648.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001648.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1131; shard_size=100
FDV1-01760,algorithm_wiki,public_context_v1,context,AW-001649,AW-001649,"Shiloach, Vishkin",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001649.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001649.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001649.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_context.csv,,whole_algorithm_discovery,medium,180,medium-high,fdv1_public_context_v1_012,runs/final_discovery_run_v1/fdv1_public_context_v1_012,READY,source_manifest_row=1132; shard_size=100
